DATE,DISTRICT,STATE,CIRCUIT,TOTAL_FILINGS,CHAP_7,CHAP_11,CHAP_12,CHAP_13,TOTAL_BUSINESS_FILINGS,BCHAP_7,BCHAP_11,BCHAP_12,BCHAP_13,TOTAL_NON_BUSINESS_FILINGS,NBCHAP_7,NBCHAP_11,NBCHAP_13
2019-08-31,NEW YORK WESTERN,NEW YORK,SECOND CIRCUIT,308,206,2,0,100,12,10,2,0,0,296,196,0,100
2019-08-31,NORTH CAROLINA EASTERN,NORTH CAROLINA,FOURTH CIRCUIT,544,178,6,0,360,26,8,4,0,14,518,170,2,346
2019-08-31,NORTH CAROLINA MIDDLE,NORTH CAROLINA,FOURTH CIRCUIT,343,140,1,1,201,14,11,1,0,1,329,129,0,200
2019-08-31,NORTH CAROLINA WESTERN,NORTH CAROLINA,FOURTH CIRCUIT,336,147,3,0,186,7,3,3,0,1,329,144,0,185
2019-08-31,NORTH DAKOTA,NORTH DAKOTA,EIGHTH CIRCUIT,58,56,0,0,2,1,1,0,0,0,57,55,0,2
2019-08-31,NORTHERN MARIANAS,NORTHERN MARIANA ISLANDS,NINTH CIRCUIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31,OHIO NORTHERN,OHIO,SIXTH CIRCUIT,1818,1503,3,1,311,25,20,3,0,1,1793,1483,0,310
2019-08-31,OHIO SOUTHERN,OHIO,SIXTH CIRCUIT,1439,998,0,2,439,20,17,0,0,1,1419,981,0,438
2019-08-31,OKLAHOMA EASTERN,OKLAHOMA,TENTH CIRCUIT,142,131,0,0,11,5,5,0,0,0,137,126,0,11
2019-08-31,OKLAHOMA NORTHERN,OKLAHOMA,TENTH CIRCUIT,231,208,0,0,23,9,9,0,0,0,222,199,0,23
2019-08-31,OKLAHOMA WESTERN,OKLAHOMA,TENTH CIRCUIT,479,375,2,0,102,18,14,1,0,3,461,361,1,99
2019-08-31,OREGON,OREGON,NINTH CIRCUIT,790,588,5,2,195,28,16,5,0,5,762,572,0,190
2019-08-31,PENNSYLVANIA EASTERN,PENNSYLVANIA,THIRD CIRCUIT,642,319,9,2,312,26,14,8,0,2,616,305,1,310
2019-08-31,PENNSYLVANIA MIDDLE,PENNSYLVANIA,THIRD CIRCUIT,398,238,3,0,157,6,4,2,0,0,392,234,1,157
2019-08-31,PENNSYLVANIA WESTERN,PENNSYLVANIA,THIRD CIRCUIT,631,389,3,1,238,18,13,3,0,1,613,376,0,237
2019-08-31,PUERTO RICO,PUERTO RICO,FIRST CIRCUIT,678,238,10,0,430,22,6,9,0,7,656,232,1,423
2019-08-31,RHODE ISLAND,RHODE ISLAND,FIRST CIRCUIT,184,140,0,0,44,5,5,0,0,0,179,135,0,44
2019-08-31,SOUTH CAROLINA,SOUTH CAROLINA,FOURTH CIRCUIT,617,227,4,1,385,11,7,2,0,1,606,220,2,384
2019-08-31,SOUTH DAKOTA,SOUTH DAKOTA,EIGHTH CIRCUIT,88,76,0,0,12,5,3,0,0,2,83,73,0,10
2019-08-31,TENNESSEE EASTERN,TENNESSEE,SIXTH CIRCUIT,1113,648,2,0,463,13,11,2,0,0,1100,637,0,463
2019-08-31,TENNESSEE MIDDLE,TENNESSEE,SIXTH CIRCUIT,762,353,5,1,403,16,12,2,0,1,746,341,3,402
2019-08-31,TENNESSEE WESTERN,TENNESSEE,SIXTH CIRCUIT,1244,253,3,0,988,9,5,3,0,1,1235,248,0,987
2019-08-31,TEXAS EASTERN,TEXAS,FIFTH CIRCUIT,555,244,10,0,301,23,12,9,0,2,532,232,1,299
2019-08-31,TEXAS NORTHERN,TEXAS,FIFTH CIRCUIT,1057,476,23,0,558,64,37,22,0,5,993,439,1,553
2019-08-31,TEXAS SOUTHERN,TEXAS,FIFTH CIRCUIT,1014,426,38,1,549,73,31,37,0,4,941,395,1,545
2019-08-31,TEXAS WESTERN,TEXAS,FIFTH CIRCUIT,763,412,9,0,342,47,37,7,0,3,716,375,2,339
2019-08-31,UTAH,UTAH,TENTH CIRCUIT,853,499,3,0,351,15,13,2,0,0,838,486,1,351
2019-08-31,VERMONT,VERMONT,SECOND CIRCUIT,43,34,0,1,8,3,2,0,0,0,40,32,0,8
2019-08-31,VIRGIN ISLANDS,VIRGIN ISLANDS,THIRD CIRCUIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31,VIRGINIA EASTERN,VIRGINIA,FOURTH CIRCUIT,1517,845,3,0,669,25,20,2,0,3,1492,825,1,666
2019-08-31,VIRGINIA WESTERN,VIRGINIA,FOURTH CIRCUIT,490,272,1,1,216,8,5,1,0,1,482,267,0,215
2019-08-31,WASHINGTON EASTERN,WASHINGTON,NINTH CIRCUIT,278,218,0,0,60,5,4,0,0,1,273,214,0,59
2019-08-31,WASHINGTON WESTERN,WASHINGTON,NINTH CIRCUIT,740,513,6,0,221,24,20,2,0,2,716,493,4,219
2019-08-31,WEST VIRGINIA NORTHERN,WEST VIRGINIA,FOURTH CIRCUIT,103,81,0,0,22,1,1,0,0,0,102,80,0,22
2019-08-31,WEST VIRGINIA SOUTHERN,WEST VIRGINIA,FOURTH CIRCUIT,139,114,1,0,24,6,5,1,0,0,133,109,0,24
2019-08-31,WISCONSIN EASTERN,WISCONSIN,SEVENTH CIRCUIT,1095,754,1,0,340,13,9,1,0,3,1082,745,0,337
2019-08-31,WISCONSIN WESTERN,WISCONSIN,SEVENTH CIRCUIT,397,313,2,5,77,20,8,2,0,5,377,305,0,72
2019-08-31,WYOMING,WYOMING,TENTH CIRCUIT,98,85,0,0,13,0,0,0,0,0,98,85,0,13
2019-09-30,ALABAMA MIDDLE,ALABAMA,ELEVENTH CIRCUIT,708,154,0,0,554,2,2,0,0,0,706,152,0,554
2019-09-30,ALABAMA NORTHERN,ALABAMA,ELEVENTH CIRCUIT,1102,489,4,0,609,18,15,3,0,0,1084,474,1,609
2019-09-30,ALABAMA SOUTHERN,ALABAMA,ELEVENTH CIRCUIT,409,85,2,0,322,2,0,2,0,0,407,85,0,322
2019-09-30,ALASKA,ALASKA,NINTH CIRCUIT,34,26,1,0,7,2,1,1,0,0,32,25,0,7
2019-09-30,ARIZONA,ARIZONA,NINTH CIRCUIT,1391,1132,13,0,246,27,16,10,0,1,1364,1116,3,245
2019-09-30,ARKANSAS,ARKANSAS,EIGHTH CIRCUIT,862,406,3,0,453,16,13,2,0,1,846,393,1,452
2019-09-30,CALIFORNIA CENTRAL,CALIFORNIA,NINTH CIRCUIT,3039,2346,30,0,663,120,92,20,0,8,2919,2254,10,655
2019-09-30,CALIFORNIA EASTERN,CALIFORNIA,NINTH CIRCUIT,1121,832,5,1,283,33,24,3,0,5,1088,808,2,278
2019-09-30,CALIFORNIA NORTHERN,CALIFORNIA,NINTH CIRCUIT,633,367,11,2,253,46,33,7,0,4,587,334,4,249
2019-09-30,CALIFORNIA SOUTHERN,CALIFORNIA,NINTH CIRCUIT,669,549,3,0,117,26,24,2,0,0,643,525,1,117
2019-09-30,COLORADO,COLORADO,TENTH CIRCUIT,908,688,8,1,211,34,24,8,0,1,874,664,0,210
2019-09-30,CONNECTICUT,CONNECTICUT,SECOND CIRCUIT,504,384,4,0,116,16,11,4,0,1,488,373,0,115
2019-09-30,DELAWARE,DELAWARE,THIRD CIRCUIT,226,115,38,0,73,43,5,38,0,0,183,110,0,73
2019-09-30,DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,DC CIRCUIT,72,45,5,0,22,7,1,5,0,1,65,44,0,21
2019-09-30,FLORIDA MIDDLE,FLORIDA,ELEVENTH CIRCUIT,1994,1417,33,2,542,81,44,28,0,7,1913,1373,5,535
2019-09-30,FLORIDA NORTHERN,FLORIDA,ELEVENTH CIRCUIT,206,153,4,1,48,10,6,3,0,0,196,147,1,48
2019-09-30,FLORIDA SOUTHERN,FLORIDA,ELEVENTH CIRCUIT,1372,761,22,0,589,51,27,17,0,7,1321,734,5,582
2019-09-30,GEORGIA MIDDLE,GEORGIA,ELEVENTH CIRCUIT,719,205,1,3,510,10,4,1,0,2,709,201,0,508
2019-09-30,GEORGIA NORTHERN,GEORGIA,ELEVENTH CIRCUIT,2519,1290,15,0,1214,53,36,15,0,2,2466,1254,0,1212
2019-09-30,GEORGIA SOUTHERN,GEORGIA,ELEVENTH CIRCUIT,486,85,0,0,401,5,4,0,0,1,481,81,0,400
2019-09-30,GUAM,GUAM,NINTH CIRCUIT,13,12,0,0,1,0,0,0,0,0,13,12,0,1
2019-09-30,HAWAII,HAWAII,NINTH CIRCUIT,141,96,0,0,45,1,1,0,0,0,140,95,0,45
2019-09-30,IDAHO,IDAHO,NINTH CIRCUIT,325,290,3,0,32,7,6,1,0,0,318,284,2,32
2019-09-30,ILLINOIS CENTRAL,ILLINOIS,SEVENTH CIRCUIT,385,306,1,0,78,6,4,1,0,1,379,302,0,77
2019-09-30,ILLINOIS NORTHERN,ILLINOIS,SEVENTH CIRCUIT,3262,1965,9,0,1288,51,37,8,0,6,3211,1928,1,1282
2019-09-30,ILLINOIS SOUTHERN,ILLINOIS,SEVENTH CIRCUIT,277,180,2,0,95,8,5,2,0,1,269,175,0,94
2019-09-30,INDIANA NORTHERN,INDIANA,SEVENTH CIRCUIT,786,528,0,0,258,5,4,0,0,1,781,524,0,257
2019-09-30,INDIANA SOUTHERN,INDIANA,SEVENTH CIRCUIT,1159,689,2,0,468,32,27,2,0,3,1127,662,0,465
2019-09-30,IOWA NORTHERN,IOWA,EIGHTH CIRCUIT,154,132,1,3,18,9,5,1,0,0,145,127,0,18
2019-09-30,IOWA SOUTHERN,IOWA,EIGHTH CIRCUIT,233,196,0,0,37,4,4,0,0,0,229,192,0,37
2019-09-30,KANSAS,KANSAS,TENTH CIRCUIT,511,281,2,2,226,19,14,2,0,1,492,267,0,225
2019-09-30,KENTUCKY EASTERN,KENTUCKY,SIXTH CIRCUIT,615,397,0,0,218,9,8,0,0,1,606,389,0,217
2019-09-30,KENTUCKY WESTERN,KENTUCKY,SIXTH CIRCUIT,617,352,0,0,265,16,13,0,0,3,601,339,0,262
2019-09-30,LOUISIANA EASTERN,LOUISIANA,FIFTH CIRCUIT,304,109,8,0,187,24,15,8,0,1,280,94,0,186
2019-09-30,LOUISIANA MIDDLE,LOUISIANA,FIFTH CIRCUIT,126,70,0,0,56,1,1,0,0,0,125,69,0,56
2019-09-30,LOUISIANA WESTERN,LOUISIANA,FIFTH CIRCUIT,642,135,5,2,500,17,9,4,0,2,625,126,1,498
2019-09-30,MAINE,MAINE,FIRST CIRCUIT,127,102,3,1,21,3,0,2,0,0,124,102,1,21
2019-09-30,MARYLAND,MARYLAND,FOURTH CIRCUIT,1388,860,11,0,517,22,11,9,0,2,1366,849,2,515
2019-09-30,MASSACHUSETTS,MASSACHUSETTS,FIRST CIRCUIT,604,388,12,0,204,35,23,11,0,1,569,365,1,203
2019-09-30,MICHIGAN EASTERN,MICHIGAN,SIXTH CIRCUIT,1904,1404,5,1,494,25,16,4,0,4,1879,1388,1,490
2019-09-30,MICHIGAN WESTERN,MICHIGAN,SIXTH CIRCUIT,424,327,2,0,95,13,9,2,0,2,411,318,0,93
2019-09-30,MINNESOTA,MINNESOTA,EIGHTH CIRCUIT,714,547,2,2,163,19,13,2,0,2,695,534,0,161
2019-09-30,MISSISSIPPI NORTHERN,MISSISSIPPI,FIFTH CIRCUIT,440,167,0,0,273,7,7,0,0,0,433,160,0,273
2019-09-30,MISSISSIPPI SOUTHERN,MISSISSIPPI,FIFTH CIRCUIT,598,306,0,0,292,12,10,0,0,2,586,296,0,290
2019-09-30,MISSOURI EASTERN,MISSOURI,EIGHTH CIRCUIT,757,478,0,0,279,6,5,0,0,1,751,473,0,278
2019-09-30,MISSOURI WESTERN,MISSOURI,EIGHTH CIRCUIT,605,387,4,0,214,10,6,3,0,1,595,381,1,213
2019-09-30,MONTANA,MONTANA,NINTH CIRCUIT,123,102,2,3,16,8,3,2,0,0,115,99,0,16
2019-09-30,NEBRASKA,NEBRASKA,EIGHTH CIRCUIT,303,212,1,3,86,11,6,1,0,0,292,206,0,86
2019-09-30,NEVADA,NEVADA,NINTH CIRCUIT,820,645,18,0,157,41,27,14,0,0,779,618,4,157
2019-09-30,NEW HAMPSHIRE,NEW HAMPSHIRE,FIRST CIRCUIT,140,102,3,0,35,3,0,2,0,1,137,102,1,34
2019-09-30,NEW JERSEY,NEW JERSEY,THIRD CIRCUIT,1857,1142,17,0,698,46,29,13,0,4,1811,1113,4,694
2019-09-30,NEW MEXICO,NEW MEXICO,TENTH CIRCUIT,213,181,2,0,30,3,1,2,0,0,210,180,0,30
2019-09-30,NEW YORK EASTERN,NEW YORK,SECOND CIRCUIT,1412,772,40,0,600,72,40,32,0,0,1340,732,8,600
2019-09-30,NEW YORK NORTHERN,NEW YORK,SECOND CIRCUIT,472,374,2,0,96,9,6,2,0,1,463,368,0,95
2019-09-30,NEW YORK SOUTHERN,NEW YORK,SECOND CIRCUIT,663,447,46,0,163,72,22,41,0,2,591,425,5,161
2019-09-30,NEW YORK WESTERN,NEW YORK,SECOND CIRCUIT,428,220,5,0,203,10,2,4,0,4,418,218,1,199
2019-09-30,NORTH CAROLINA EASTERN,NORTH CAROLINA,FOURTH CIRCUIT,481,152,3,0,326,17,7,3,0,7,464,145,0,319
2019-09-30,NORTH CAROLINA MIDDLE,NORTH CAROLINA,FOURTH CIRCUIT,318,124,0,0,194,11,11,0,0,0,307,113,0,194
2019-09-30,NORTH CAROLINA WESTERN,NORTH CAROLINA,FOURTH CIRCUIT,287,129,0,1,157,9,7,0,0,1,278,122,0,156
2019-09-30,NORTH DAKOTA,NORTH DAKOTA,EIGHTH CIRCUIT,56,54,0,0,2,1,0,0,0,1,55,54,0,1
2019-09-30,NORTHERN MARIANAS,NORTHERN MARIANA ISLANDS,NINTH CIRCUIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-30,OHIO NORTHERN,OHIO,SIXTH CIRCUIT,1597,1327,3,0,267,21,15,2,0,4,1576,1312,1,263
2019-09-30,OHIO SOUTHERN,OHIO,SIXTH CIRCUIT,1365,941,1,1,422,20,16,1,0,2,1345,925,0,420
2019-09-30,OKLAHOMA EASTERN,OKLAHOMA,TENTH CIRCUIT,123,112,1,2,8,4,1,1,0,0,119,111,0,8
2019-09-30,OKLAHOMA NORTHERN,OKLAHOMA,TENTH CIRCUIT,190,174,0,0,16,6,5,0,0,1,184,169,0,15
2019-09-30,OKLAHOMA WESTERN,OKLAHOMA,TENTH CIRCUIT,400,318,1,0,81,13,11,1,0,1,387,307,0,80
2019-09-30,OREGON,OREGON,NINTH CIRCUIT,714,545,0,1,168,9,8,0,0,0,705,537,0,168
2019-09-30,PENNSYLVANIA EASTERN,PENNSYLVANIA,THIRD CIRCUIT,730,329,7,0,393,27,18,6,0,2,703,311,1,391
2019-09-30,PENNSYLVANIA MIDDLE,PENNSYLVANIA,THIRD CIRCUIT,515,269,5,0,241,22,12,5,0,5,493,257,0,236
2019-09-30,PENNSYLVANIA WESTERN,PENNSYLVANIA,THIRD CIRCUIT,540,335,8,1,196,23,10,7,0,5,517,325,1,191
2019-09-30,PUERTO RICO,PUERTO RICO,FIRST CIRCUIT,640,216,6,1,416,18,7,6,0,3,622,209,0,413
2019-09-30,RHODE ISLAND,RHODE ISLAND,FIRST CIRCUIT,142,111,0,0,31,5,3,0,0,2,137,108,0,29
2019-09-30,SOUTH CAROLINA,SOUTH CAROLINA,FOURTH CIRCUIT,483,198,1,0,284,16,15,1,0,0,467,183,0,284
2019-09-30,SOUTH DAKOTA,SOUTH DAKOTA,EIGHTH CIRCUIT,77,64,1,2,10,10,6,1,0,1,67,58,0,9
2019-09-30,TENNESSEE EASTERN,TENNESSEE,SIXTH CIRCUIT,1067,569,0,1,497,8,7,0,0,0,1059,562,0,497
2019-09-30,TENNESSEE MIDDLE,TENNESSEE,SIXTH CIRCUIT,723,322,5,0,396,10,4,5,0,1,713,318,0,395
2019-09-30,TENNESSEE WESTERN,TENNESSEE,SIXTH CIRCUIT,1104,245,3,0,856,10,5,3,0,2,1094,240,0,854
2019-09-30,TEXAS EASTERN,TEXAS,FIFTH CIRCUIT,528,233,6,1,288,38,31,5,0,1,490,202,1,287
2019-09-30,TEXAS NORTHERN,TEXAS,FIFTH CIRCUIT,976,468,14,3,491,63,42,14,0,4,913,426,0,487
2019-09-30,TEXAS SOUTHERN,TEXAS,FIFTH CIRCUIT,790,347,28,1,414,70,36,28,0,5,720,311,0,409
2019-09-30,TEXAS WESTERN,TEXAS,FIFTH CIRCUIT,727,402,15,0,309,42,27,11,0,3,685,375,4,306
2019-09-30,UTAH,UTAH,TENTH CIRCUIT,793,467,1,0,325,11,11,0,0,0,782,456,1,325
2019-09-30,VERMONT,VERMONT,SECOND CIRCUIT,48,42,0,0,6,2,1,0,0,1,46,41,0,5
2019-09-30,VIRGIN ISLANDS,VIRGIN ISLANDS,THIRD CIRCUIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-30,VIRGINIA EASTERN,VIRGINIA,FOURTH CIRCUIT,1440,808,11,0,621,33,23,9,0,1,1407,785,2,620
2019-09-30,VIRGINIA WESTERN,VIRGINIA,FOURTH CIRCUIT,452,247,0,0,205,9,7,0,0,2,443,240,0,203
2019-09-30,WASHINGTON EASTERN,WASHINGTON,NINTH CIRCUIT,262,186,0,0,76,7,6,0,0,1,255,180,0,75
2019-09-30,WASHINGTON WESTERN,WASHINGTON,NINTH CIRCUIT,695,477,9,1,208,32,21,6,0,4,663,456,3,204
2019-09-30,WEST VIRGINIA NORTHERN,WEST VIRGINIA,FOURTH CIRCUIT,108,91,1,0,16,3,2,1,0,0,105,89,0,16
2019-09-30,WEST VIRGINIA SOUTHERN,WEST VIRGINIA,FOURTH CIRCUIT,135,112,0,0,23,4,4,0,0,0,131,108,0,23
2019-09-30,WISCONSIN EASTERN,WISCONSIN,SEVENTH CIRCUIT,984,639,0,0,345,13,12,0,0,1,971,627,0,344
2019-09-30,WISCONSIN WESTERN,WISCONSIN,SEVENTH CIRCUIT,308,238,0,6,64,15,8,0,0,1,293,230,0,63
2019-09-30,WYOMING,WYOMING,TENTH CIRCUIT,55,46,0,0,9,3,3,0,0,0,52,43,0,9
2019-10-31,ALABAMA MIDDLE,ALABAMA,ELEVENTH CIRCUIT,875,161,1,0,713,5,5,0,0,0,870,156,1,713
2019-10-31,ALABAMA NORTHERN,ALABAMA,ELEVENTH CIRCUIT,1203,549,7,0,647,17,10,7,0,0,1186,539,0,647
2019-10-31,ALABAMA SOUTHERN,ALABAMA,ELEVENTH CIRCUIT,501,121,1,0,379,2,2,0,0,0,499,119,1,379
2019-10-31,ALASKA,ALASKA,NINTH CIRCUIT,35,31,0,0,4,1,1,0,0,0,34,30,0,4
2019-10-31,ARIZONA,ARIZONA,NINTH CIRCUIT,1533,1257,14,0,262,39,27,10,0,2,1494,1230,4,260
2019-10-31,ARKANSAS,ARKANSAS,EIGHTH CIRCUIT,950,409,3,1,537,20,11,3,0,5,930,398,0,532
2019-10-31,CALIFORNIA CENTRAL,CALIFORNIA,NINTH CIRCUIT,3468,2707,41,0,720,150,120,26,0,4,3318,2587,15,716
2019-10-31,CALIFORNIA EASTERN,CALIFORNIA,NINTH CIRCUIT,1295,980,7,0,308,32,22,3,0,7,1263,958,4,301
2019-10-31,CALIFORNIA NORTHERN,CALIFORNIA,NINTH CIRCUIT,697,391,11,0,295,51,40,5,0,6,646,351,6,289
2019-10-31,CALIFORNIA SOUTHERN,CALIFORNIA,NINTH CIRCUIT,711,609,3,0,99,22,19,1,0,2,689,590,2,97
2019-10-31,COLORADO,COLORADO,TENTH CIRCUIT,1013,771,7,0,235,34,28,5,0,1,979,743,2,234
2019-10-31,CONNECTICUT,CONNECTICUT,SECOND CIRCUIT,512,422,2,0,88,13,13,0,0,0,499,409,2,88
2019-10-31,DELAWARE,DELAWARE,THIRD CIRCUIT,175,92,13,1,69,26,12,13,0,0,149,80,0,69
2019-10-31,DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,DC CIRCUIT,79,52,4,0,22,4,1,2,0,0,75,51,2,22
2019-10-31,FLORIDA MIDDLE,FLORIDA,ELEVENTH CIRCUIT,2465,1795,38,2,630,100,59,34,0,5,2365,1736,4,625
2019-10-31,FLORIDA NORTHERN,FLORIDA,ELEVENTH CIRCUIT,246,181,2,1,62,12,9,2,0,0,234,172,0,62
2019-10-31,FLORIDA SOUTHERN,FLORIDA,ELEVENTH CIRCUIT,1667,975,18,0,672,53,32,14,0,5,1614,943,4,667
2019-10-31,GEORGIA MIDDLE,GEORGIA,ELEVENTH CIRCUIT,766,242,1,0,523,13,10,1,0,2,753,232,0,521
2019-10-31,GEORGIA NORTHERN,GEORGIA,ELEVENTH CIRCUIT,2514,1345,36,3,1130,74,37,34,0,0,2440,1308,2,1130
2019-10-31,GEORGIA SOUTHERN,GEORGIA,ELEVENTH CIRCUIT,595,108,0,0,487,4,4,0,0,0,591,104,0,487
2019-10-31,GUAM,GUAM,NINTH CIRCUIT,19,18,0,0,1,0,0,0,0,0,19,18,0,1
2019-10-31,HAWAII,HAWAII,NINTH CIRCUIT,166,116,1,1,48,5,0,1,0,3,161,116,0,45
2019-10-31,IDAHO,IDAHO,NINTH CIRCUIT,313,282,1,0,30,5,5,0,0,0,308,277,1,30
2019-10-31,ILLINOIS CENTRAL,ILLINOIS,SEVENTH CIRCUIT,471,376,0,0,95,16,13,0,0,3,455,363,0,92
2019-10-31,ILLINOIS NORTHERN,ILLINOIS,SEVENTH CIRCUIT,3661,2210,11,0,1440,54,39,11,0,4,3607,2171,0,1436
2019-10-31,ILLINOIS SOUTHERN,ILLINOIS,SEVENTH CIRCUIT,311,202,0,0,109,3,3,0,0,0,308,199,0,109
2019-10-31,INDIANA NORTHERN,INDIANA,SEVENTH CIRCUIT,884,557,0,0,327,8,7,0,0,1,876,550,0,326
2019-10-31,INDIANA SOUTHERN,INDIANA,SEVENTH CIRCUIT,1331,790,5,1,535,22,15,5,0,1,1309,775,0,534
2019-10-31,IOWA NORTHERN,IOWA,EIGHTH CIRCUIT,181,166,0,1,14,6,4,0,0,1,175,162,0,13
2019-10-31,IOWA SOUTHERN,IOWA,EIGHTH CIRCUIT,265,223,0,0,42,4,4,0,0,0,261,219,0,42
2019-10-31,KANSAS,KANSAS,TENTH CIRCUIT,648,336,5,4,303,22,11,4,0,3,626,325,1,300
2019-10-31,KENTUCKY EASTERN,KENTUCKY,SIXTH CIRCUIT,637,426,0,0,211,8,8,0,0,0,629,418,0,211
2019-10-31,KENTUCKY WESTERN,KENTUCKY,SIXTH CIRCUIT,692,416,0,0,276,9,6,0,0,3,683,410,0,273
2019-10-31,LOUISIANA EASTERN,LOUISIANA,FIFTH CIRCUIT,334,128,1,0,205,12,11,1,0,0,322,117,0,205
2019-10-31,LOUISIANA MIDDLE,LOUISIANA,FIFTH CIRCUIT,156,87,0,0,69,4,4,0,0,0,152,83,0,69
2019-10-31,LOUISIANA WESTERN,LOUISIANA,FIFTH CIRCUIT,690,136,0,0,554,5,5,0,0,0,685,131,0,554
2019-10-31,MAINE,MAINE,FIRST CIRCUIT,108,87,1,0,20,9,8,1,0,0,99,79,0,20
2019-10-31,MARYLAND,MARYLAND,FOURTH CIRCUIT,1558,979,12,0,567,25,13,9,0,3,1533,966,3,564
2019-10-31,MASSACHUSETTS,MASSACHUSETTS,FIRST CIRCUIT,710,443,4,0,263,37,33,3,0,1,673,410,1,262
2019-10-31,MICHIGAN EASTERN,MICHIGAN,SIXTH CIRCUIT,2152,1577,16,0,559,38,15,15,0,8,2114,1562,1,551
2019-10-31,MICHIGAN WESTERN,MICHIGAN,SIXTH CIRCUIT,510,395,9,0,106,18,6,9,0,3,492,389,0,103
2019-10-31,MINNESOTA,MINNESOTA,EIGHTH CIRCUIT,945,703,3,3,236,30,21,3,0,3,915,682,0,233
2019-10-31,MISSISSIPPI NORTHERN,MISSISSIPPI,FIFTH CIRCUIT,477,161,1,0,315,7,3,1,0,3,470,158,0,312
2019-10-31,MISSISSIPPI SOUTHERN,MISSISSIPPI,FIFTH CIRCUIT,686,332,3,1,350,14,8,3,0,2,672,324,0,348
2019-10-31,MISSOURI EASTERN,MISSOURI,EIGHTH CIRCUIT,899,551,0,3,345,11,7,0,0,1,888,544,0,344
2019-10-31,MISSOURI WESTERN,MISSOURI,EIGHTH CIRCUIT,636,414,2,0,220,14,11,2,0,1,622,403,0,219
2019-10-31,MONTANA,MONTANA,NINTH CIRCUIT,116,84,1,1,30,4,2,1,0,0,112,82,0,30
2019-10-31,NEBRASKA,NEBRASKA,EIGHTH CIRCUIT,349,243,1,1,104,6,3,1,0,1,343,240,0,103
2019-10-31,NEVADA,NEVADA,NINTH CIRCUIT,912,742,8,0,162,21,14,7,0,0,891,728,1,162
2019-10-31,NEW HAMPSHIRE,NEW HAMPSHIRE,FIRST CIRCUIT,169,114,1,0,54,3,2,1,0,0,166,112,0,54
2019-10-31,NEW JERSEY,NEW JERSEY,THIRD CIRCUIT,2147,1345,14,0,788,49,32,12,0,5,2098,1313,2,783
2019-10-31,NEW MEXICO,NEW MEXICO,TENTH CIRCUIT,266,227,0,0,39,8,7,0,0,1,258,220,0,38
2019-10-31,NEW YORK EASTERN,NEW YORK,SECOND CIRCUIT,1380,794,29,0,557,61,34,27,0,0,1319,760,2,557
2019-10-31,NEW YORK NORTHERN,NEW YORK,SECOND CIRCUIT,517,393,3,1,120,14,10,2,0,1,503,383,1,119
2019-10-31,NEW YORK SOUTHERN,NEW YORK,SECOND CIRCUIT,778,524,62,1,181,94,22,59,0,2,684,502,3,179
2019-10-31,NEW YORK WESTERN,NEW YORK,SECOND CIRCUIT,388,274,2,1,111,17,9,2,0,5,371,265,0,106
2019-10-31,NORTH CAROLINA EASTERN,NORTH CAROLINA,FOURTH CIRCUIT,578,175,6,1,396,13,4,5,0,3,565,171,1,393
2019-10-31,NORTH CAROLINA MIDDLE,NORTH CAROLINA,FOURTH CIRCUIT,369,136,1,3,229,11,7,1,0,0,358,129,0,229
2019-10-31,NORTH CAROLINA WESTERN,NORTH CAROLINA,FOURTH CIRCUIT,321,147,2,0,172,6,4,2,0,0,315,143,0,172
2019-10-31,NORTH DAKOTA,NORTH DAKOTA,EIGHTH CIRCUIT,56,50,1,0,5,4,2,1,0,1,52,48,0,4
2019-10-31,NORTHERN MARIANAS,NORTHERN MARIANA ISLANDS,NINTH CIRCUIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-31,OHIO NORTHERN,OHIO,SIXTH CIRCUIT,1790,1456,2,0,332,15,11,2,0,2,1775,1445,0,330
2019-10-31,OHIO SOUTHERN,OHIO,SIXTH CIRCUIT,1551,993,100,0,458,119,17,100,0,2,1432,976,0,456
2019-10-31,OKLAHOMA EASTERN,OKLAHOMA,TENTH CIRCUIT,137,118,0,0,19,2,2,0,0,0,135,116,0,19
2019-10-31,OKLAHOMA NORTHERN,OKLAHOMA,TENTH CIRCUIT,255,231,0,0,24,9,9,0,0,0,246,222,0,24
2019-10-31,OKLAHOMA WESTERN,OKLAHOMA,TENTH CIRCUIT,481,353,3,0,125,9,6,3,0,0,472,347,0,125
2019-10-31,OREGON,OREGON,NINTH CIRCUIT,811,591,1,1,218,19,13,1,0,4,792,578,0,214
2019-10-31,PENNSYLVANIA EASTERN,PENNSYLVANIA,THIRD CIRCUIT,673,355,5,0,313,20,12,5,0,3,653,343,0,310
2019-10-31,PENNSYLVANIA MIDDLE,PENNSYLVANIA,THIRD CIRCUIT,494,297,1,0,196,13,9,1,0,3,481,288,0,193
2019-10-31,PENNSYLVANIA WESTERN,PENNSYLVANIA,THIRD CIRCUIT,623,400,7,0,216,21,13,7,0,1,602,387,0,215
